participant,unique_sem,unique_vis,shared,total_r2
363,0.04807169789244825,0.02597676588931841,0.015839998588051185,0.08988846236981785
364,0.0014539556277411991,0.0027723709180442757,0.0009006110968353687,0.0051269376426208435
365,0.011896207076787069,0.03753531218328987,0.009648503598571168,0.05908002285864811
366,0.1026052543241841,0.025341329116057687,0.023579585001987313,0.1515261684422291
367,0.032550099655205056,0.004291363544336346,0.005711433478503114,0.042552896678044516
368,0.061558888108492416,0.03748227690177808,0.021476296442825893,0.12051746145309639
369,0.030457324241224937,0.04370643628896498,0.01627602818449647,0.09043978871468639
370,0.01978946908413315,0.014706032216264209,0.007603967749946983,0.04209946905034434
371,0.11069688491466612,0.021312677418440562,0.02280787600203449,0.15481743833514117
372,0.0001229075102507915,0.007970534161518383,0.0006498706661922649,0.00874331233796144
373,0.080601901693929,0.008842261599391277,0.01311435871716149,0.10255852201048177
374,0.05722315177657711,0.02384517904524297,0.016683375042373605,0.09775170586419368
375,0.04088663405473625,0.004533298436654731,0.006681273552484268,0.05210120604387525
376,0.03429343663317197,0.02270656489804823,0.012457840606519555,0.06945784213773976
377,0.04881270437793106,0.014115621977421222,0.012037611084403932,0.07496593743975621
378,0.04170965143611349,0.022885104815212554,0.013843834717038539,0.07843859096836459
379,0.1050491201477528,0.02083080189901243,0.021922792561084425,0.14780271460784966
380,0.055903934394605725,0.06754879611648801,0.027363226598211,0.15081595710930473
381,0.08564621769467118,0.04823070562689724,0.02878194869614159,0.16265887201771
382,0.017682899933041285,0.015305474375952755,0.007323393548051671,0.04031176785704571
383,0.05854937322446818,0.03960221653812879,0.02149011728489081,0.11964170704748778
384,0.010068759635977309,0.010168700794547125,0.004502559554461105,0.02474001998498554
385,0.04426788354569933,0.031684570375790755,0.016700991684460154,0.09265344560595024
386,0.032428567784808515,0.03004275703586612,0.01389058455205383,0.07636190937272846
387,0.020166211951863966,0.010710205287881802,0.006590391648350402,0.03746680888809617
388,0.016762154305122845,0.04310345438680507,0.012169960711582162,0.07203556940351008
389,0.04396269581068446,0.014975393427614003,0.011678531242937717,0.07061662048123618
390,0.016764370330012324,0.020773346298937456,0.008311305840332683,0.04584902246928246
391,0.005442432124210472,0.01356452613102388,0.0038857294032733636,0.022892687658507715
392,3.5139285091689842e-06,0.00831674483003475,0.0003493875742086594,0.008669646332752579
393,0.019058691411908635,0.05157647070514393,0.01422282483841375,0.08485798695546631
394,0.034298231639783516,0.028149844607133656,0.013836879296089677,0.07628495554300685
395,0.019121888860016978,0.045473477877705615,0.013313976494516155,0.07790934323223875
396,0.032108839850879756,0.0027304164188262092,0.004718417140128994,0.03955767340983496
397,0.0155521012787051,0.006374463012751463,0.004499479997538414,0.026426044288994976
398,0.04631028850011065,0.0207223898156097,0.01395856506198856,0.08099124337770891
399,0.02823983721173895,0.007817552214463563,0.006828792582984744,0.04288618200918726
400,0.03887819544163951,0.03257334651714827,0.01584469747270223,0.08729623943149001
401,0.04272861906821823,0.018184361377935443,0.01258045963355725,0.07349344007971093
402,0.04877255517349943,0.024055207689798297,0.015389675317699969,0.0882174381809977
403,0.033014634629562,0.006773631512982381,0.006992750485058874,0.046781016627603256
404,0.03750505398715143,0.055375712878507954,0.020338261832538174,0.11321902869819755
405,0.005949921185981477,0.004894816385739076,0.0024031471923473546,0.013247884764067908
406,0.016548272750549153,0.007676376011731989,0.005072905107740278,0.02929755387002142
407,0.014192743915278694,0.01970866991950404,0.007457648745670897,0.04135906258045363
408,0.031519923854015364,0.04691732430605666,0.017164137293675163,0.09560138545374719
409,0.015448959668262874,0.03465485013035274,0.010427134073580868,0.060530943872196485
410,0.06375909213994246,0.05973343143848131,0.027463335371551767,0.15095585894997554
411,0.03677637599376271,0.06582232575698077,0.022036978378602745,0.12463568012934623
412,0.08335424337826747,0.05623026849031276,0.03055514494970213,0.17013965681828236
413,0.020533654432104975,0.03292510147816685,0.011619910963488245,0.06507866687376007
414,0.029218233271768312,0.06691777900912788,0.019939740074092605,0.11607575235498879
